X,Y,se_sdo_rowid,se_anno_cad_data,bezirk,adresse,anzahl,art_kat
16.437223815173027,48.241232038617547,289336,,22,Schrödingerplatz 2,8,0
16.375016014418243,48.210815439091689,289337,,1,Rotenturmstraße 21,12,0
16.374764670412375,48.210650058606987,289338,,1,Rotenturmstraße 19,6,0
16.41950136909427,48.211199209827114,289339,,2,Vorgartenstraße ggü. 224,288,1
16.330394428565814,48.174818709715446,289340,,12,Meidlinger Hauptstraße 77-79,8,0
16.446899364993385,48.233855863008237,289341,,22,Siebenbürgerstraße 14,8,0
16.375330520980697,48.210878787900299,289342,,1,Rotenturmstraße 16-18,4,0
16.484320601902972,48.285133205455921,289343,,22,"Bettelheimstraße, Schnellbahnstation ggü.1",8,0
16.494574566547573,48.278006894908444,289344,,22,Süßenbrunner Hauptstraße 11,6,0
16.438444683162121,48.25493132215194,289345,,22,Thonetgasse 33,6,0
16.372898717651516,48.20922725011939,289346,,1,Rotenturmstraße 1-3,10,0
16.373618681997129,48.209806492354993,289347,,1,"Rotenturmstraße 11, Wollzeile",6,0
16.439488873879267,48.245684829716552,289348,,22,"Wagramer Straße 108, Steigenteschgasse",8,0
16.433026184347195,48.241150832298068,289349,,22,Wagramer Straße 65,8,0
16.438058677486758,48.243503539843168,289350,,22,"Wintzingerrodestraße, Wagramer Straße",16,0
16.456424416662149,48.225639510255846,289351,,22,Wurmbrandgasse 20,8,0
16.363402714138601,48.22210993079684,289352,,9,Pramergasse 11,12,0
16.48884873123011,48.25146044765863,289353,,22,"Ziegelhofstraße, Breitenleer Straße",8,0
16.425540482598972,48.2246548153351,289354,,22,Schüttaustraße 73,6,0
16.474752171226569,48.213682175188524,289355,,22,"Wulzendorfstraße 87, Tönsbergweg",6,0
16.455501662243673,48.226879099234807,289356,,22,Varnhagengasse 11,6,0
16.452074562642494,48.256280023343152,289357,,22,"Rennbahnweg 46, bei Stiege 3",12,0
16.433160507538588,48.253193356906998,289358,,22,Ullreichgasse 8,8,0
16.440341873031443,48.260942430939494,289359,,22,"Santifallerstraße 1, Kurt-Ohnsorg-Weg",8,0
16.440125426499804,48.261586514659712,289360,,22,"Santifallerstraße 3, Georg-Ehrlich-Weg",8,0
16.45286380779396,48.256043164320225,289361,,22,"Rennbahnweg 46, bei Stiege 5",12,0
16.423941731820282,48.238005270142828,289362,,22,"Arbeiterstrandbadstraße, U1 Alte Donau",18,0
16.455713962093903,48.228036746359926,289363,,22,Genochplatz 5,8,0
16.481295366176226,48.220046877676047,289364,,22,Hausfeldstraße 1-5,16,0
16.422938173498942,48.235719825605202,289365,,22,Wagramer Straße 23,10,0
16.304711319765477,48.208822985262259,289366,,16,"Joachimsthalerplatz ggü. 1, Endstation Linie 46",8,0
16.326965257251668,48.210933782747865,289367,,16,Bachgasse 21,6,0
16.33670279573035,48.213946213506553,289368,,16,Brunnengasse 73,8,0
16.304258864776827,48.21454929918032,289369,,16,Erdbrustgasse  4-18,16,0
16.318806881084409,48.214075143207722,289370,,16,"Familienplatz, Wattgasse ONr. 15",8,0
16.327787409730174,48.211312772106481,289371,,16,Friedrich-Kaiser-Gasse 25,6,0
16.262415624696413,48.197920221156195,289738,,14,"Bahnhofstraße 17, Keißlergasse",6,0
16.398979347557958,48.205773668177045,289739,,2,Böcklinstraße 64,12,0
16.358721984123893,48.212588358852678,289740,,1,Reichsratsstraße 11,8,0
16.400089971801894,48.257613078468601,289741,,21,Schloßhofer Straße 11,8,0
16.399939033140505,48.257669684061902,289742,,21,Schloßhofer Straße 9,24,0
16.332600053751893,48.208012962826452,289743,,16,Kirchstetterngasse 36,8,0
16.340026705953793,48.229230995534998,289744,,18,Haitzingergasse 35,6,0
16.397609160753898,48.255397013245748,289745,,21,"Schöpfleuthnergasse 25, Leopold-Ferstl-Gasse",8,0
16.440853294922725,48.212229262775871,289746,,22,U2-Donaustadtbrücke Nord,34,1
16.387565698942172,48.277377240258737,289747,,21,"In der Schwarzlackenau 1, Prager Straße",6,0
16.301768282573736,48.191896440770805,289748,,14,"Einwanggasse 31, Cumberlandstraße",6,0
16.359870239846252,48.197736120712953,289749,,6,Köstlergasse 2,2,0
16.451530564007548,48.264454234749891,289750,,21,"Aderklaa U1-Station, Holzmanngasse-Baldassgasse",40,0
16.310636335258831,48.241225169347537,289751,,18,"Pötzleinsdorfer Straße ggü. 64, Endstation Linie 41 + 41 A",8,0
16.445749327486229,48.276165550158176,289752,,21,"Schererstraße, S-Bahn Leopoldau",16,0
16.400349980483281,48.259134026083679,289753,,21,Pius-Parsch-Platz 5,12,0
16.327784460854105,48.207564524408177,289754,,16,Koppstraße 46,6,0
16.305782517980649,48.192310166956652,289755,,14,Diesterweggasse 35-37,5,0
16.32739657362929,48.234086422818073,289756,,18,"Höhnegasse 2, Gersthofer Straße",8,0
16.326536870329413,48.208485041511182,289757,,16,Hyrtlgasse 30-32,6,0
16.407321698865481,48.280706691078336,289758,,21,Amtsstraße 53,6,0
16.341402310583014,48.224240435103006,289759,,18,Schopenhauerstraße 44-46,6,0
16.445945081770653,48.276927103370731,289760,,21,"Thayagasse ggü. S-Bahn Leopoldau, Rosannagasse",60,0
16.384066025401605,48.232766782433977,289761,,20,Dresdner Straße 108,6,0
16.382601903635507,48.234069509918299,289762,,20,Dredner Straße 82,112,0
16.381894728085431,48.233970815591015,289763,,20,Universumstraße 41,6,0
16.355762526701643,48.210143453996828,289764,,1,Friedrich-Schmidt-Platz 2,42,0
16.360937098700624,48.194784660608256,289765,,5,Kettenbrückengasse 7,4,0
16.298716873063238,48.198318441257513,289766,,14,Heinrich-Collin-Straße 3A,6,0
16.347557006158397,48.186375694694895,289767,,5,Diehlgasse 48,8,0
16.382812417084082,48.234196425570161,289768,,20,"Dresdner Straße 79, Bezirksmuseum",8,0
16.334346578471166,48.237030323535421,289769,,18,Peter-Jordan-Straße ggü. 78,10,0
16.381216431676499,48.235297238806631,289770,,20,"Dresdner Straße 70, Donaueschingenstraße",8,0
16.334786364203417,48.217438533269195,289771,,17,Hernalser Hauptstraße 51,6,0
16.332567483903972,48.180988633895375,289772,,12,Ignazgasse 2,6,0
16.365786275351709,48.208280052904556,289773,,1,Schauflergasse 2,6,0
16.333222024570532,48.216481497945352,289774,,17,Geblergasse 74,6,0
16.332472347076699,48.216483869235994,289775,,17,Geblergasse 56,8,0
16.384446188163391,48.232740947638959,289776,,20,Dresdner Straße 89,8,0
16.383704984552967,48.233395526016153,289777,,20,Dresdner Straße 87,10,0
16.384304829720076,48.232533553323051,289778,,20,Dresdner Straße 110,8,0
16.383998701156592,48.232831615085693,289779,,20,Dresdner Straße 92,6,0
16.381803573991487,48.235093339146161,289780,,20,Dresdner Straße 92,10,0
16.382665728638568,48.235765175688975,289781,,20,"Donaueschingenstraße, S-Bahn Traisengasse",8,0
16.380506636328313,48.235920236014557,289782,,20,Dresdner Straße 68,16,0
16.381222604489949,48.235198662631795,289783,,20,"Donaueschingenstraße, Dresdner Straße ONr.70",8,0
16.332245598170729,48.217293696321285,289784,,17,"Kalvarienberggasse 28, St.-Bartholomäus-Platz",4,0
16.334657897733273,48.21822720510675,289785,,17,Jörgerstraße 46-48,10,0
16.335092892393366,48.237133303529127,289786,,19,Peter-Jordan-Straße 76,6,0
16.332128270528191,48.216565659830863,289787,,17,"Kalvarienberggasse 28, Geblergasse",4,0
16.331572312713064,48.2174905953474,289788,,17,St.-Bartholomäus-Platz 3,8,0
16.382367412029971,48.235622494268867,289789,,20,"Donaueschingenstraße, S-Bahnstation",8,0
16.385383071906713,48.231604940777558,289790,,20,Dresdner Straße 116-118,8,0
16.332010699922169,48.216573524777715,289791,,17,"Kalvarienberggasse 28, Geblergasse",4,0
16.385129436581312,48.232140860607579,289792,,20,Dresdner Straße 93,8,0
16.334514358968981,48.235980926247599,289793,,18,Feistmantelstraße - Türkenschanzpark,8,0
16.361558939288198,48.187834342752595,289794,,5,Nikolsdorfer Gasse 31,6,0
16.437195146090538,48.246575902962455,289795,,22,Anton-Sattler-Gasse 93,8,0
16.375947357477319,48.229499647286374,289796,,20,Unterbergergasse 1,4,0
16.336147964080162,48.211020737002684,289797,,16,Neulerchenfelder Straße 23,14,0
16.273762096971808,48.205460018858858,289798,,14,Sanatoriumstraße 25,6,0
16.33001641613571,48.213316175446209,289799,,16,Lindauergasse 34,4,0
16.312958000194563,48.215602191110257,289800,,16,Mildeplatz ggü. 9,6,0
16.46896326212816,48.194419583769779,289801,,22,Dechantweg 10,28,0
16.314290539272548,48.212138291603409,289802,,16,Thaliastraße 125A,6,0
16.329878054074356,48.218328427739628,289803,,17,Hernalser Hauptstraße 82,8,0
16.329993375957308,48.204109688804074,289804,,15,Markgraf-Rüdiger-Straße 27,6,0
16.467900478745367,48.194263075820132,289805,,22,Dechantweg 8,40,0
16.322788602948396,48.197099063384826,289806,,15,Selzergasse 25-27,10,0
16.465035565999635,48.225686100848627,289807,,22,Erzherzog-Karl-Straße 169,6,0
16.328712803997966,48.213758536550458,289808,,17,Ottakringer Straße 86,8,0
16.358801945480959,48.254965389049332,289809,,19,Pfarrplatz 2,2,0
16.329040858580022,48.224097219941726,289810,,17,Rosensteingasse 93,6,0
16.382074718836595,48.241552618443883,289811,,20,Stromstraße 44,6,0
16.344322512362382,48.224913273571048,289812,,18,Schulgasse 25,8,0
16.292371547021464,48.197129886287158,289813,,14,Hütteldorfer Straße 150,4,0
16.39152599277649,48.23449751788322,289814,,20,Engerthstraße 113,6,0
16.369224096856595,48.199189215535029,289815,,4,Karlsplatz 13 - Resselgasse,12,0
16.336087844319451,48.168826594073842,289816,,12,Eibesbrunnergasse 9,6,0
16.352141105580653,48.240287735729723,289817,,19,Kreindlgasse 24,8,0
16.313276466808333,48.225410651279958,289818,,17,Frauenfelderstraße 6,12,0
16.314471047145794,48.216100337693909,289819,,16,Lienfeldergasse 36,8,0
16.328157151165854,48.213547376116985,289820,,16,Ottakringer Straße 73,3,0
16.39927458398407,48.259856363379569,289821,,21,Angerer Straße 2-6,8,0
16.292827485855668,48.197048544297772,289822,,14,Hütteldorfer Straße 219-223,6,0
16.310673908275017,48.241202595907865,289823,,18,Pötzleinsdorfer Straße ggü. 64,4,0
16.340973961710954,48.227298286933831,289824,,18,Weimarer Straße 18,6,0
16.365791994475821,48.241177088216894,289825,,20,Brigittenauer Lände 156-158,6,0
16.412135475011162,48.244168817879164,289826,,22,"Arbeiterstrandbadstraße, Donauturmstraße",20,0
16.381936950944773,48.241492590438156,289827,,20,Stromstraße 44,6,0
16.35538380761653,48.211346678953618,289828,,8,Friedrich-Schmidt-Platz ggü. 5,24,0
16.3706162755362,48.19881390622475,289829,,4,Karlspatz 13,6,0
16.415730512840092,48.169843841574526,289830,,11,Lorystraße 74,6,0
16.256894719111646,48.166773547999234,289831,,13,Lainzerbachstraße 11,8,0
16.400121545143403,48.228402651570846,289832,,2,Wehlistraße ggü. 148,6,0
16.327732037722782,48.197380429847819,289833,,15,Stättermayergasse 18,6,0
16.341708628932501,48.210816228003189,289834,,8,Josefstädter Straße 93-97,4,0
16.38690207791684,48.222978924451674,289835,,2,Volkertplatz - Jugendzentrum,4,0
16.386539102246566,48.222985658410678,289836,,2,Volkertplatz - Durchfahrtsstraße,6,0
16.343909957204854,48.197362062267153,289837,,7,Schottenfeldgasse 5,4,0
16.329398036744159,48.219926980108283,289838,,17,Rötzergasse 41,6,0
16.349409780237036,48.239062385174734,289839,,19,Billrothstraße 34,6,0
16.353411185528916,48.210601261865442,289840,,8,Schmidgasse 7,8,0
16.357870431836226,48.194074254256108,289841,,5,Zeinlhofergasse 7,6,0
16.339879639108524,48.204809310435898,289842,,7,Kaiserstraße 81,6,0
16.357695954850552,48.194469700208067,289843,,5,Zeinlhofergasse 14,6,0
16.366223253109975,48.218894611972125,289844,,9,Hahngasse 2,40,0
16.384323707520856,48.20607292630951,289845,,3,Landstraßer Hauptstraße 2A,12,0
16.394295795444457,48.208588312389985,289846,,3,Hetzgasse 40,4,0
16.355206148946181,48.172198172506874,289847,,10,Troststraße 104,4,0
16.280444322168901,48.162693968996159,289848,,13,Riedlgasse 64,8,0
16.28375066527828,48.13444998505193,289849,,23,Liesinger Platz,5,3
16.381283864924221,48.215766500661985,289850,,2,Schmelzgasse 4,6,0
16.391206140095154,48.209731267985759,289851,,3,Löwengasse ggü. 21,6,0
16.336972983580708,48.199353303047417,289852,,15,Goldschlagstraße 4,6,0
16.350190068873104,48.207999186095257,289853,,8,Zeltgasse 3-5,10,0
16.350123659127544,48.211243248234069,289854,,8,Piaristengasse 45,10,0
16.353441175723606,48.212028941399424,289855,,8,Schlösselgasse 4,8,0
16.316559472078403,48.203871621327188,289856,,16,"Possingergasse, ggü. Mareschplatz",6,0
16.384154364974847,48.206763223856335,289857,,3,"Gigergasse ggü. 8, Bahnhof Wien Mitte",16,0
16.381895167176516,48.152810247698994,289858,,10,Favoritenstraße ggü. 241,8,0
16.38452983891862,48.207233526324735,289859,,3,"Gigergasse ggü. 6, Bahnhof Wien Mitte",20,0
16.384164063440743,48.20696233778208,289860,,3,Gigergasse 8,2,0
16.370012553429351,48.204817389307259,289861,,1,Führichgasse 4-6,4,0
16.348522625984312,48.199760390608446,289862,,7,Lindengasse 45,4,0
16.364209632024064,48.176308411419193,289863,,10,Quellenstraße 130,4,0
16.321784024883513,48.198924930026791,289864,,15,Hütteldorfer Straße 60,6,0
16.375509672690868,48.216882430775819,289865,,2,Große Schiffgasse  9,8,0
16.303084658883925,48.196591212864902,289866,,14,Märzstraße 178-180,12,0
16.259813286486008,48.201893218608447,289867,,14,Linzer Straße 408,6,0
16.348972454658124,48.153848598367155,289868,,10,Otto-Probst-Platz ggü. 10,6,0
16.385967631115193,48.198265526682867,289869,,3,Strohgasse 7,4,0
16.398644389897651,48.201202246451913,289870,,3,Göllnergasse ggü. 2-4,6,0
16.365188765377237,48.210342790653975,289871,,1,Herrengasse 13,4,0
16.391843344589049,48.201419057525378,289872,,3,Landstraßer Hauptstraße 68,6,0
16.402036949329073,48.220570124730166,289873,,2,Erlafstraße 8,8,0
16.353217419319513,48.19215757586575,289874,,6,Turmburggasse 2-4,10,0
16.47922371923406,48.237600979005109,289875,,22,Quadenstraße 41,4,0
16.353314504355833,48.192122604751404,289876,,6,Turmburggasse 2,8,0
16.353120336283499,48.192198968043947,289877,,6,Turmburggasse 4,8,0
16.352712053555042,48.192357326278866,289878,,6,Turmburggasse 8,8,0
16.341371582391691,48.15703028823544,289879,,10,Triester Straße 104,8,0
16.377287444220748,48.183694545061968,289880,,10,Gertrude-Fröhlich-Sandner-Straße 10,8,0
16.341911037562454,48.188085415532043,289881,,12,Gaudenzdorfer Gürtel ggü. 59,16,0
16.335637443806231,48.185141636463001,289882,,12,Rechte Wienzeile 209,8,0
16.373990012222567,48.181899780071802,289883,,10,Columbusplatz ggü. 4,10,0
16.341761764810819,48.188075206757567,289884,,12,Gaudenzdorfer Gürtel  ggü. 59,16,0
16.335664071374165,48.185159551036854,289885,,12,Rechte Wienzeile 209,6,0
16.24431980515152,48.137362000865274,289886,,23,Fritz-Steinbach-Gasse,6,0
16.376351904445048,48.186569287699093,289887,,10,Wiedner Gürtel ggü 28,24,0
16.334358615734345,48.18429498558568,289888,,12,"Bruno-Pittermann-Platz, Schönbrunner Straße ggü. 221",10,0
16.328418892808514,48.183664248290256,289889,,12,Lobkowitzbrücke U4,12,0
16.303100298607259,48.187681885389026,289890,,13,Eduard-Klein-Gasse ggü. 1,6,0
16.303047483308131,48.187495045299343,289891,,13,Hietzinger Hauptstraße 4,10,0
16.339104386972021,48.187906235697028,289892,,12,Gaudenzdorfer Gürtel 77,16,0
16.376991604354902,48.183494066112559,289893,,10,Gertrude-Fröhlich-Sandner-Straße 10,4,0
16.356056604724415,48.236274377605874,289894,,19,"Guneschgasse 10-12, Skywalk Spittelau",12,0
16.334605909831424,48.184410929485132,289895,,12,"Bruno-Pittermann-Platz, Schönbrunner Straße ggü. 217",12,0
16.403637776989061,48.142160460142492,289896,,10,Kurbadstraße 12,8,0
16.341525013489068,48.18510609167712,289897,,12,Kollmayergasse 22,8,0
16.355469767877331,48.236346441264956,289898,,19,Guneschgasse 9,8,0
16.348284134941558,48.196323154914886,289899,,6,Otto-Bauer-Gasse 17,6,0
16.344134315059538,48.1969327835575,289900,,7,Schottenfeldgasse 1,22,0
16.367612679162175,48.18849868835381,289901,,4,Rainergasse 20,6,0
16.349361984710185,48.195441171333165,289902,,6,Otto-Bauer-Gasse 8,16,0
16.379293165719766,48.236880814648657,289903,,20,Hellwagstraße 9,10,0
16.378808775940506,48.207675571777116,289904,,1,Wollzeile 39,12,0
16.366354367295379,48.21356023700546,289905,,1,Rockhgasse 8,6,0
16.368845498197675,48.204176091505651,289906,,1,Albertinaplatz ggü. 3,6,0
16.400437207891429,48.203455074868657,289907,,2,Paffrathgasse 2,8,0
16.398460744607782,48.220465831427738,289908,,2,Wolfgang-Schmälzl-Gasse 12,6,0
16.400032289495364,48.18904863223684,289909,,3,"Landstraßer Hauptstraße, Rennweg",6,0
16.386173168163236,48.20551289392634,289910,,3,Landstraßer Hauptstraße 4,6,0
16.374930212826111,48.229637968538611,289911,,20,Karajangasse 19,4,0
16.374039751530173,48.208571887760797,289912,,1,Stephansplatz ggü. 6,4,0
16.371104068031268,48.200863540417352,289913,,1,Akademiestraße 12,6,0
16.379150210593671,48.207859786449205,289914,,1,Dr.-Karl-Lueger-Platz 4A,18,0
16.371053813272688,48.200770080525139,289915,,1,Akademiestraße 12,6,0
16.344283941970517,48.244561127755709,289916,,19,Billrothstraßenbrücke S-Bahn,8,0
16.373235534381358,48.203623401328734,289917,,1,Seilerstätte 21,6,0
16.380152448841503,48.197283104813074,289918,,3,Marokkanergasse 25,6,0
16.393890424774963,48.205468873102625,289919,,3,Rasumofskygasse 9-11,6,0
16.331920145025283,48.212294806387064,289372,,16,"Gaullachergasse, Friedmanngasse",8,0
16.343417860038411,48.207685157178346,289373,,8,Albertgasse 1,8,0
16.335207159048611,48.210010404868576,289374,,16,Grundsteingasse 29-31,8,0
16.33613541264393,48.212352679683342,289375,,16,"Friedmanngasse 3, Brunnengasse",8,0
16.3299825555602,48.209609197173727,289376,,16,"Haberlgasse 50, Thaliastraße",8,0
16.337223766945286,48.207464829503905,289377,,16,"Hasnerstraße, Lerchenfelder Gürtel",4,0
16.334810122718363,48.205445077505551,289378,,16,Herbststraße 6-10,8,0
16.318136406246985,48.207846603007226,289379,,16,Herbststraße 104,8,0
16.32883462727186,48.206043048115539,289380,,16,Herbststraße 37,8,0
16.310889627359984,48.211873944802967,289381,,16,"Huttengasse, Station Ottakring",16,0
16.322903069396382,48.20689786409342,289382,,16,"Kreitnergasse 12, Herbststraße",6,0
16.338140486298862,48.208426225842302,289383,,16,"Lerchenfelder Gürtel, Thaliastraße (U6-Station)",8,0
16.362288167955406,48.210428465675761,289384,,12,Löwelstraße 12,12,0
16.327819777346491,48.221337445723258,289385,,17,Pezzlgasse 74,8,0
16.287931329938171,48.146728057573057,289386,,23,"Gatterederstraße 28, ggü. Bahnhof  Atzgersdorf",24,0
16.260521802170583,48.138280673532044,289387,,23,"Breitenfurter Straße 455, bei Stiege 23",8,0
16.234640378624352,48.207904553843036,289388,,14,"Friedhofstraße 12-14, Hadersdorfer Friedhof",8,0
16.277016200136323,48.196631827199745,289389,,14,"Hochsatzengasse 24, Linzer Straße",8,0
16.268265612652552,48.147691132955302,289390,,23,"Maurer-Lange-Gasse ggü. 65, Dreiständegasse",8,0
16.352353866851587,48.140702872682326,289391,,23,"Jochen-Rindt-Straße, Tenschertgasse",8,0
16.309358622464373,48.18963746322121,289392,,14,Penzinger Straße  42,6,0
16.303677109973673,48.147273527567542,289393,,23,Eduard-Kittenberger-Gasse 1,12,0
16.3492111953178,48.147341816322061,289394,,23,"Schwemmingergasse, Beyfußgasse",8,0
16.261418432486476,48.198183447421783,289395,,14,"Keißlergasse ggü. 18A, U4 Hütteldorf",12,0
